http://dbpedia.org/resource/Clindamycin	Clindamycin	446598	DB01190	3U02EL437C	18323-44-9		Oral, topical, IV, intravaginal	http://dbpedia.org/resource/Liver	Clindamycin rINN is a lincosamide antibiotic. It is usually used to treat infections with anaerobic bacteria, but can also be used to treat some protozoal diseases, such as malaria. It is a common topical treatment for acne and can be useful against some methicillin-resistant Staphylococcus aureus (MRSA) infections. The most severe common adverse effect of clindamycin is Clostridium difficile-associated diarrhea (the most frequent cause of pseudomembranous colitis). Although this side effect occurs with almost all antibiotics, including beta-lactam antibiotics, it is classically linked to clindamycin use. Clindamycin is marketed under various trade names, including Dalacin, Lincocin (Bangladesh), and Daclin. Combination products include Duac, BenzaClin, Clindoxyl and Acanya (in combination with benzoyl peroxide), and Ziana. Clindamycin is also available as a generic drug.
http://dbpedia.org/resource/Clomifene	Clomifene	2800	DB00882	1HRS458QU2	911-45-5		per os	Hepatic	Clomifene or clomiphene (trademarked as Clomid and Omifin) is a selective estrogen receptor modulator (SERM) that increases production of gonadotropins by inhibiting negative feedback on the hypothalamus. This synthetic drug comes supplied as white, round tablets in 50 mg strength only. It has become the most widely prescribed of all fertility drugs. It is used in the form of its citrate to induce ovulation. It is used mainly in female infertility, in turn mainly as ovulation induction to reverse oligoovulation or anovulation such as in infertility in polycystic ovary syndrome, as well as being used for ovarian hyperstimulation, such as part of an in vitro fertilization procedure.
http://dbpedia.org/resource/Clonazepam	Clonazepam	2802	DB01068	5PE9FDE8GB	1622-61-3		Oral, I.M., I.V, sublingual	http://dbpedia.org/resource/Liver	Clonazepam is a benzodiazepine drug having anxiolytic, anticonvulsant, muscle relaxant, sedative, and hypnotic properties. It is marketed by Roche under the trade name Klonopin in the United States and Rivotril in Argentina, Australia, Brazil, Canada, Costa Rica, India, South Korea, Mexico and Europe. Other names such as Ravotril, Rivatril, Rivotril, Clonex, Paxam, Petril or Kriadex are known throughout the rest of the world. Clonazepam has an unusually long elimination half-life of 18â€“50 hours, making it generally considered to be among the long-acting benzodiazepines. Clonazepam is a chlorinated derivative of nitrazepam and therefore a chloro-nitrobenzodiazepine. Clonazepam has an intermediate onset of action, with a peak blood levels occurring one to four hours after oral administration. It has high effectiveness rate and low toxicity in overdose but, as most medications, it may have drawbacks due to adverse reactions including paradoxical effects and drowsiness. Other long-term effects of benzodiazepines include tolerance, benzodiazepine dependence, and benzodiazepine withdrawal syndrome, which occurs in a third of people treated with clonazepam for longer than four weeks. Clonazepam is classified as a high potency benzodiazepine. The use of clonazepam in long term treatment is inhibited by its ability to induce tolerance to the anticonvulsant effects. However, in a study of patients with epilepsy, the medication could be withdrawn successfully in most patients. In some patients seizures control was reduced after withdrawal, but reintroduction of Clonazepam rapidly resulted in control of the epilepsy. No significant change in cognitive function, mood or behaviour was noted in the patients who discontinued CZP. The benzodiazepine clorazepate may be an alternative to clonazepam due to a slow onset of tolerance and availability in slow-release formulation to counter fluctuations in blood levels. The pharmacological property of clonazepam as with other benzodiazepines is the enhancement of the neurotransmitter GABA via modulation of the GABAA receptor.
http://dbpedia.org/resource/Clonazepam	Clonazepam	2802	DB01068	5PE9FDE8GB	1622-61-3		Oral, I.M., I.V, sublingual	http://dbpedia.org/resource/CYP3A4	Clonazepam is a benzodiazepine drug having anxiolytic, anticonvulsant, muscle relaxant, sedative, and hypnotic properties. It is marketed by Roche under the trade name Klonopin in the United States and Rivotril in Argentina, Australia, Brazil, Canada, Costa Rica, India, South Korea, Mexico and Europe. Other names such as Ravotril, Rivatril, Rivotril, Clonex, Paxam, Petril or Kriadex are known throughout the rest of the world. Clonazepam has an unusually long elimination half-life of 18â€“50 hours, making it generally considered to be among the long-acting benzodiazepines. Clonazepam is a chlorinated derivative of nitrazepam and therefore a chloro-nitrobenzodiazepine. Clonazepam has an intermediate onset of action, with a peak blood levels occurring one to four hours after oral administration. It has high effectiveness rate and low toxicity in overdose but, as most medications, it may have drawbacks due to adverse reactions including paradoxical effects and drowsiness. Other long-term effects of benzodiazepines include tolerance, benzodiazepine dependence, and benzodiazepine withdrawal syndrome, which occurs in a third of people treated with clonazepam for longer than four weeks. Clonazepam is classified as a high potency benzodiazepine. The use of clonazepam in long term treatment is inhibited by its ability to induce tolerance to the anticonvulsant effects. However, in a study of patients with epilepsy, the medication could be withdrawn successfully in most patients. In some patients seizures control was reduced after withdrawal, but reintroduction of Clonazepam rapidly resulted in control of the epilepsy. No significant change in cognitive function, mood or behaviour was noted in the patients who discontinued CZP. The benzodiazepine clorazepate may be an alternative to clonazepam due to a slow onset of tolerance and availability in slow-release formulation to counter fluctuations in blood levels. The pharmacological property of clonazepam as with other benzodiazepines is the enhancement of the neurotransmitter GABA via modulation of the GABAA receptor.
http://dbpedia.org/resource/Clonidine	Clonidine	2803	DB00575	MN3L5RMN02	4205-90-7		oral, transdermal	Hepatic to inactive metabolites	Clonidine (trade name Kapvay or Nexiclon) is a sympatholytic medication used to treat high blood pressure, ADHD, anxiety/panic disorder, and certain pain conditions. It is classified as a centrally acting Î±2 adrenergic agonist. An alternative hypothesis that has been proposed is that clonidine acts centrally as an imidazoline receptor agonist.
http://dbpedia.org/resource/Clopidogrel	Clopidogrel	60606	DB00758	A74586SNO7	113665-84-2		Oral	http://dbpedia.org/resource/Liver	Clopidogrel is an oral, thienopyridine class antiplatelet agent used to inhibit blood clots in coronary artery disease, peripheral vascular disease, and cerebrovascular disease. It is marketed by Bristol-Myers Squibb and Sanofi under the trade name Plavix. The drug works by irreversibly inhibiting a receptor called P2Y12, an adenosine diphosphate (ADP) chemoreceptor on platelet cell membranes. Adverse effects include hemorrhage, severe neutropenia, and thrombotic thrombocytopenic purpura (TTP).
http://dbpedia.org/resource/Clorazepate	Clorazepate	2809	DB00628	D51WO0G0L4	23887-31-2		Oral	http://dbpedia.org/resource/Liver	Clorazepate (marketed under the brand names Tranxene and Novo-Clopate), also known as clorazepate dipotassium, is a drug that is a benzodiazepine derivative. It possesses anxiolytic, anticonvulsant, sedative, hypnotic and skeletal muscle relaxant properties. Clorazepate is a prodrug for desmethyldiazepam, which is rapidly produced as an active metabolite. Desmethyldiazepam is responsible for most of the therapeutic effects of clorazepate.
http://dbpedia.org/resource/Clozapine	Clozapine	2818	DB00363	J60AR2IKIC	5786-21-0		Oral	Hepatic, by several CYP isozymes	"Clozapine is an atypical antipsychotic medication used in the treatment of schizophrenia, and is also sometimes used off-label for the treatment of bipolar disorder. The first of the atypical antipsychotics to be developed, it was first introduced in Europe in 1971, but was voluntarily withdrawn by the manufacturer in 1975 after it was shown to cause agranulocytosis, a condition involving a dangerous decrease in the number of white blood cells, that led to death in some patients. In 1989 after studies demonstrated that it was effective in treating treatment-resistant schizophrenia the United States Food and Drug Administration (FDA) approved the use of clozapine solely for that use, requiring regular white blood cell and absolute neutrophil counts. The FDA also requires clozapine to carry five black box warnings for agranulocytosis, seizures, myocarditis, for ""other adverse cardiovascular and respiratory effects"", and for ""increased mortality in elderly patients with dementia-related psychosis. "" In 2002 the FDA approved clozapine for reducing the risk of suicidal behavior for patients with schizophrenia. Clozapine is usually used as a last resort in patients that have not responded to other anti-psychotic treatments due to its danger of causing agranulocytosis as well as the costs of having to have blood tests continually during treatment. It is, however, one of the very effective anti-psychotic treatment choices. Patients are monitored weekly for the first six months. If there are no low counts the patient can be monitored every two weeks for an additional six months. Afterwards, the patient may qualify for every four-week monitoring. Clozapine has numerous severe side effects including agranulocytosis, bowel infarction, and seizures, and has been associated with myocarditis and diabetes though those relationships have not been confirmed. Additionally, it also often causes less serious side effects such as hypersalivation and weight gain."
http://dbpedia.org/resource/Dantrolene	Dantrolene	2952	DB01219	F64QU97QCR	7261-97-4		Oral, intravenous	Liver	"Dantrolene sodium is a muscle relaxant that acts by abolishing excitation-contraction coupling in muscle cells, probably by action on the ryanodine receptor. It is the only specific and effective treatment for malignant hyperthermia, a rare, life-threatening disorder triggered by general anesthesia. It is also used in the management of neuroleptic malignant syndrome, muscle spasticity, 3,4-methylenedioxymethamphetamine (""ecstasy"") intoxication, serotonin syndrome, and 2,4-dinitrophenol poisoning. It is marketed by JHP Pharmaceuticals LLC as Dantrium (in North America) and Dantrolen (Europe)."
http://dbpedia.org/resource/Dehydroepiandrosterone	Dehydroepiandrosterone	5881	DB01708	459AG36T1B	53-43-0		http://dbpedia.org/resource/Mouth	http://dbpedia.org/resource/Liver	Dehydroepiandrosterone (DHEA; brand name Fidelin, Ovomax), also known as androstenolone or prasterone, as well as 3Î²-hydroxyandrost-5-en-17-one or 5-androsten-3Î²-ol-17-one, is an important endogenous steroid hormone. It is the most abundant circulating steroid in humans, in whom it is produced in the adrenal glands, the gonads, and the brain, where it functions predominantly as a metabolic intermediate in the biosynthesis of the androgen and estrogen sex steroids. However, DHEA also has a variety of potential biological effects in its own right, binding to an array of nuclear and cell surface receptors, and acting as a neurosteroid.
http://dbpedia.org/resource/Dexamethasone	Dexamethasone	5743	DB01234	7S5I7G3JQL	50-02-2		Oral, IV, IM, SC and IO	http://dbpedia.org/resource/Liver	Dexamethasone is a potent synthetic member of the glucocorticoid class of steroid drugs. It acts as an anti-inflammatory and immunosuppressant. When taken orally, it is 26.6 times more potent than the naturally occurring hormone cortisol and 6.6 times more potent than prednisone.
http://dbpedia.org/resource/Dextromethorphan	Dextromethorphan	15978238	DB00514	7355X3ROTS	125-71-3		Oral	Hepatic enzymes: major CYP2D6, minor CYP3A4, and minor CYP3A5	Dextromethorphan (DXM or DM) is an antitussive (cough suppressant) drug. It is one of the active ingredients in many over-the-counter cold and cough medicines, such as Mucinex DM, Robitussin, NyQuil, Dimetapp, Vicks, Coricidin, Delsym, TheraFlu, and others, including generic labels. Dextromethorphan has also found other uses in medicine, ranging from pain relief to psychological applications. It is sold in syrup, tablet, spray, and lozenge forms. In its pure form, dextromethorphan occurs as a white powder. DXM is also used recreationally. When exceeding label-specified maximum dosages, dextromethorphan acts as a dissociative hallucinogen. Its mechanism of action is via multiple effects, including actions as a nonselective serotonin reuptake inhibitor and a sigma-1 receptor agonist. The major metabolite of DXM, dextrorphan, also acts as an NMDA receptor antagonist. In high doses this produces effects similar to, yet distinct from, the dissociative states created by other hallucinogens such as ketamine and phencyclidine. As well, the metabolite 3-methoxymorphinan of dextrorphan (thus a second-level metabolite of DXM) produces local anesthetic effects in rats with potency above dextrorphan, but below that of DXM.
http://dbpedia.org/resource/Diltiazem	Diltiazem	39186	DB00343	EE92BBP03H	42399-41-7		http://dbpedia.org/resource/Mouth	http://dbpedia.org/resource/Liver	"Diltiazem is a nondihydropyridine (non-DHP) member of the class of drugs known as calcium channel blockers, used in the treatment of hypertension, angina pectoris, and some types of arrhythmia. It is also an effective preventive medication for migraine. It is a class 3 antianginal drug, and a class IV antiarrhythmic. It is a common adulterant of cocaine seized in the UK, and has been found to reduce cocaine cravings in rats, indicating it may prolong the ""high"" (see below). It incites minimal reflex sympathetic changes. It is based upon a 1,4-thiazepine ring. Diltiazem is metabolized by and acts as an inhibitor of the CYP3A4 enzyme."
http://dbpedia.org/resource/Docetaxel	Docetaxel	148124	DB01248	699121PHCA	114977-28-5		http://dbpedia.org/resource/Intravenous_therapy	http://dbpedia.org/resource/Liver	"Docetaxel (as generic or under the trade name Taxotere) is a clinically well-established anti-mitotic chemotherapy medication (that is, it interferes with cell division). It is used mainly for the treatment of breast, ovarian, prostate, and non-small cell lung cancer. Docetaxel has an FDA approved claim for treatment of patients who have locally advanced, or metastatic breast or non small-cell lung cancer who have undergone anthracycline-based chemotherapy and failed to stop cancer progression or relapsed and a European approval for use in hormone-refractory prostate cancer. According to a 2005 article in the journal Drugs, docetaxel administered as a one-hour infusion every three weeks generally over a ten cycle course, docetaxel is considered as or more effective than doxorubicin, paclitaxel and fluorouracil as a cytotoxic agent. However the effectiveness of docetaxel versus paclitaxel and other taxanes is still controversial. Several more recent articles have found ""no evidence that regimens containing docetaxel yield greater benefits than those including paclitaxel. "" Additionally, the optimal scheduling of docetaxel and other taxanes remains unconfirmed. A three-week administration schedule used to be and is still considered effective but new studies are indicating a weekly schedule might be better. A 2010 article in Current Clinical Pharmacology states, ""weekly administration has emerged as the optimal schedule. "" Docetaxel is marketed worldwide under the name Taxotere by Sanofi-Aventis. Annual sales in 2010 were Euro 2.122 billion ($US 3.1 billion). The patent expired in 2010."
